ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
3577,htc one x pj46100 16gb grey unlocked smartphone faulty touchscreen spares,70,1345,HTC One X 16GB,2612,Mobile Phones,0.01,437,"This is a replacement touchscreen for HTC One X PJ46100, a 16GB grey unlocked smartphone with a faulty touchscreen, suitable as a repair spare part.",4.8
26135,belling fm2590g 25l stainless steel microwave grill,137,40301,Belling FM2590G Stainless Steel,2618,Microwaves,150.0,53,"A compact, stainless steel microwave grill with 25L capacity, ideal for reheating and cooking small meals.",2.2
42722,kenwood ksbsdix16 american style fridge freezer silver,7,45415,Kenwood KSBSDIX16 Stainless Steel,2622,Fridge Freezers,499.99,68,"The Kenwood KSBSDIX16 is a high-performance American-style fridge freezer with advanced temperature control and premium features, designed for efficient storage and organization.",2.4
25332,neff einbau mikrowellenger t mit grill hlagd53n0 schwarz hgb53,298,39926,Neff HLAGD53N0 Black,2618,Microwaves,999.99,241,"A compact microwave oven with integrated grill, featuring a sleek black design.",3.4
34331,smeg wdi147 60cm fully integrated washer dryer,307,42779,Smeg WDI147S,2620,Washing Machines,999.99,19,"The Smeg WD-I47 60cm fully integrated washer dryer features sleek, modern design and advanced technology for efficient and convenient laundry care.",2.6
45551,iceking rk113ap2 48cm wide undercounter fridge with 3 icebox,152,46497,Ice King RK113AP2 White,2623,Fridges,249.99,467,This 48cm wide under-counter fridge features three separate iceboxes for convenient storage and chilling requirements.,5.0
46963,bosch kil22vf40,119,47137,Bosch KIL22VF40 Integrated,2623,Fridges,99.99,361,"The Bosch Kil22VF40 is a high-efficiency, 2200W universal single-phase motor with a high starting torque and compact design.",3.4
17606,hewlett packard enterprise xeon e5504 2ghz 4mb l3 box processor,64,7623,HP Intel Xeon DP Quad-core E5504 2.0GHz Socket 1366 800MHz bus Upgrade Tray,2615,CPUs,1000.0,255,"A 2 GHz quad-core processor with 4MB L3 cache, designed for general-purpose computing and server applications.",2.9
24598,panasonic nn ct54jwbpq microwave combination 1000w 27litre touch control white,131,39751,Panasonic NN-CT54JWBPQ White,2618,Microwaves,199.99,5,"This Panasonic NN CT54JWBQP microwaves offers a convenient 1000W cooking power and a large 27-liter capacity, controlled via a user-friendly touch interface.",3.0
10215,samsung 65 nu8000 led tv ue65nu8000txxu mw01,26,4426,Samsung UE65NU8000,2614,TVs,999.99,310,"The Samsung UE65NU8000TXXU MW01 is a 65-inch LED TV featuring high-quality display and sleek design, making it an excellent choice for home entertainment.",2.8
45655,siemens ki21rvf30 eek a skala a bis d ki21rvf30,297,46531,Siemens KI21RVF30 Integrated,2623,Fridges,0.0,243,"The SIEMS Ki21RVF30 is a high-quality, precision thermometer featuring accurate temperature readings and durable construction.",3.4
34766,blomberg fnt9673p,134,43264,Blomberg FNT9673P White,2621,Freezers,1232.0,301,"The Blomberg FNT9673P is a high-efficiency, 230V 50Hz 7kg capacity electric washing machine with advanced features for efficient and effective cleaning.",2.1
16118,hewlett packard enterprise dl380p gen8 intel xeon e5 2620 kit 2ghz 15mb l3 processor,64,6526,HP Intel Xeon E5-2620 2GHz Upgrade Tray,2615,CPUs,1500.0,27,"A high-performance server kit featuring the Intel Xeon E5-2620 2.0GHz processor, 15MB L3 cache, and Hewlett Packard Enterprise DL380p Gen8 platform.",2.2
33656,stoves integrated washer dryer in white,31,42467,Stoves IWD8614,2620,Washing Machines,1999.0,463,"A compact, all-in-one appliance featuring a stove and washer-dryer combination, designed to be installed behind standard cabinetry, finished in crisp white for seamless integration into any kitchen space.",4.3
1242,google pixel 2 xl 128gb just black,24,130,Google Pixel 2 XL 128GB,2612,Mobile Phones,599.99,293,"The Google Pixel 2 XL 128GB Just Black features a 6-inch Quad HD display, a powerful Qualcomm Snapdragon 835 processor, and a 12.2MP rear camera.",4.3
11479,lg oled55b7v 55 inch smart oled 4k ultra hd tv with hdr,22,4564,LG OLED55B7V,2614,TVs,599.99,182,"This LG OLED55B7V TV offers exceptional picture quality with HDR and 4K Ultra HD, providing an immersive viewing experience.",4.5
43857,bosch kil22vf30g built in fridge 87x54 with ice box a fixed hinge,131,46162,Bosch KIL22VF30G Integrated,2623,Fridges,999.99,149,"This Bosch kiln features a 87x54 inch footprint, an integrated ice box for storing frozen items, and a fixed hinge for secure door closure.",4.0
37575,bosch kis87af30g 56cm wide 70 30 integrated upright fridge freezer white,3,44065,Bosch KIS87AF30G Integrated,2622,Fridge Freezers,599.95,365,"A 2-sentence technical description of the product: The Bosch KIS 87 AF 30 G is a 56cm-wide, 70cm-high, and 30cm-deep integrated upright fridge freezer with a white finish, designed for seamless integration into any kitchen. Its advanced features include adjustable temperature control and multi-airflow technology to maintain optimal storage conditions.",3.5
38094,siemens iq 300 free standing fridge freezer frost free in stainless steel effect,31,44123,Siemens KG39NXI35 Stainless Steel,2622,Fridge Freezers,1200.0,268,This Siemens IQ 300 free-standing fridge/freezer features a frost-free technology and is finished with a stainless steel effect.,3.3
46959,amica fm104.4 fridge 48cm 2.79cf with 4 icebox white,131,47133,Amica FM104.4 White,2623,Fridges,2.79,178,"The Amica FM104.4 is a compact, energy-efficient refrigerator featuring 2.79 cubic feet of storage space and an ice box, perfect for small kitchens.",4.1
11157,samsung qe55q8cna 55 4k ultra hd smart curved qled tv,125,4507,Samsung QE55Q8C,2614,TVs,599.99,227,"This 55-inch 4K Ultra HD Smart Curved QLED TV offers exceptional picture quality and immersive viewing experience, featuring a sleek curved design that surrounds the viewer with an engaging visual landscape.",4.0
28574,bosch geschirrsp ler perfectdry stand silver inox sms88ti36e,298,40873,Bosch SMS88TI36E Silver,2619,Dishwashers,299.99,207,,2.3
39376,smeg fab50rsv 80.4cm 50s style silver right hand hinge frost free fridge freezer,294,44314,Smeg FAB50RSV Silver,2622,Fridge Freezers,200.0,356,"This Smeg Fab50RSV 50s-style silver right-hand hinge fridge freezer features a frost-free technology for efficient temperature control, perfect for preserving fresh food and drinks.",3.1
39312,liebherr cn 3515 60/40 fridge freezer white,7,44304,Liebherr CN 3515 White,2622,Fridge Freezers,999.99,204,"The Liebherr CN 3515 60/40 Fridge Freezer is a high-performance, compact refrigeration unit featuring excellent energy efficiency and advanced temperature control.",2.8
31027,hotpoint wmaqf621pl/wmaqf621pl,98,41943,Hotpoint WMAQF621P,2620,Washing Machines,0.0,458,,4.5
44579,lec l5511w 55cm under counter fridge,293,46271,Lec L5511W White,2623,Fridges,199.99,151,"A compact, under-counter refrigerator with a capacity of approximately 155 liters, ideal for small kitchens and perfect for storing beverages at the desired temperature.",4.8
40989,hotpoint hbd5515w first edition fridge freezer in white 1 57m 55cmw a,128,44686,Hotpoint First Edition,2622,Fridge Freezers,250.0,205,"This is a compact, all-in-one appliance featuring a 1.57m wide and 55cm tall Hotpoint HBD5515W First Edition Fridge Freezer in white finish.",3.8
40382,liebherr ctpsl 2121 20 comfort freistehend 195l,119,44522,Liebherr CTPsl 2121 Silver,2622,Fridge Freezers,1950.0,484,"The Liebherr CTPSL 2121-20 is a 19.5 kW diesel-powered generator set with a capacity of 195L, designed for comfortable and reliable operation in various applications.",2.6
38663,387litre family hub fridge freezer class a,123,44198,Samsung RB38M7998S4 Stainless Steel,2622,Fridge Freezers,387.0,206,"A 387litre capacity, family-sized appliance featuring a hub design for convenient food storage and preparation.",4.3
1093,sim free motorola e4 plus 16gb mobile phone gold,22,102,Moto E4 Plus,2612,Mobile Phones,150.0,50,"This is a Sim Free Motorola E4 Plus 16GB Mobile Phone with a sleek Gold finish, providing users with a reliable and feature-packed Android smartphone.",4.7
1810,samsung s5 mini sim free smartphone eu model uk charger black,3,281,Samsung Galaxy S5 Mini,2612,Mobile Phones,59.99,117,"A compact EU-compliant Samsung S5 Mini SIM-free smartphone with a UK-compatible charger and black color, designed for seamless connectivity in the United Kingdom.",4.6
14664,intel xeon e5 2698 v3 2.3ghz 40mb l3 processor,14,6026,Intel Xeon E5-2698 V3 2.3GHz  Tray,2615,CPUs,1399.99,469,"A high-performance, 42-core, 68-thread Intel Xeon E5-2698v3 processor with a 2.3 GHz clock speed and 40 MB of L3 cache.",3.4
22870,canon eos m3 digital camera mirrorless 24.2 mp aps c 1080p 30 fps body only wi fi nfc black,51,39082,Canon EOS M3,2617,Digital Cameras,999.99,209,"The Canon EOS M3 is a compact, Wi-Fi and NFC enabled mirrorless digital camera featuring a 24.2MP APS-C sensor and 1080p at 30fps video recording capabilities.",4.7
30099,beko dsfs1531b,341,41830,Beko DSFS1531B Black,2619,Dishwashers,0.0,449,The Beko DSFS1531B is a high-performance single door fridge freezer featuring advanced temperature control and improved energy efficiency.,2.2
3132,hk stock doogee bl12000 pro 6gb 64gb dual back cameras dual fron,62,951,Doogee BL12000 Pro 64GB Dual SIM,2612,Mobile Phones,149.99,71,"The Doogee Bl12000 Pro features dual rear and front cameras, along with 6GB of RAM and 64GB of storage, making it a powerful and feature-rich device for various uses.",5.0
10349,samsung led tv in black,31,4435,Samsung UE65NU7400,2614,TVs,599.99,225,"This Samsung LED TV features a sleek and modern design, delivering crisp and vibrant visuals with its advanced LED technology.",3.7
28564,smeg dishwashers anni 50 st2fabrd 220 240 v,314,40870,Smeg ST2FABRD Red,2619,Dishwashers,999.99,215,"This Smeg dishwasher is a retro-style appliance that combines vintage design with modern functionality, featuring dual voltage compatibility for use in both 220 and 240V settings.",3.2
43504,bosch kul15a60gb built under fully integrated fridge with ice box 0 82,128,46122,Bosch KUL15A60GB Integrated,2623,Fridges,80.0,92,"A fully integrated, built-under refrigerator with an ice box and temperature range of 0°82¹C.",4.6
26407,bosch sms67mw00g 14 place freestanding perfect dry dishwasher in white,3,40470,Bosch SMS67MW00G White,2619,Dishwashers,599.99,109,"This bosch sms67mw00g 14 place freestanding perfect dry dishwasher in white is designed to provide efficient and energy-saving drying capabilities for small to medium-sized loads, utilizing advanced heat technology and advanced moisture sensing for optimized results.",4.1
43766,neff ki2822s30g integrated fridge with ice box in white 1 77m a rated,128,46151,Neff KI2822S30G Integrated,2623,Fridges,1770.0,350,"A compact and energy-efficient integrated refrigerator with an ice box, designed for a small kitchen space, featuring a sleek white finish.",4.9
11212,samsung qe65q8dna 65 qled tv direct full array,126,4514,Samsung QE65Q8DN,2614,TVs,999.99,254,"This Samsung QLED TV features Direct Full Array, which provides enhanced contrast and color accuracy through local dimming of individual LEDs.",2.9
41325,lec 444441110 ts55172w fridge freezer,179,44790,Lec TS55172W White,2622,Fridge Freezers,444441110.0,102,"This appliance is an integrated refrigerator and freezer unit featuring TS55172W temperature control and LEC 444441110 model number, designed for efficient storage of perishable food items.",2.2
43630,lec tl55144w 55cm auto defrost tall larder,294,46135,Lec TL55144W White,2623,Fridges,99.99,452,"This lec tl55144w 55cm auto defrost tall larder features a modern design with advanced frost-free technology, ensuring efficient and easy storage management.",4.4
24956,hotpoint mwh2622mb 25l 800w freestanding microwave with grill in black,6,39824,Hotpoint MWH 2622 MB Black,2618,Microwaves,149.99,352,"This hotpoint mwh2622mb microwave features a 25L capacity and 800W power, making it ideal for reheating and cooking a variety of foods.",2.0
1079,xiaomi poco phone f1 6gb/64gb black dual sim w/3 pin charger,15,100,Xiaomi Pocophone F1 64GB Dual SIM,2612,Mobile Phones,139.99,345,"The Xiaomi Poco Phone F1 is a high-performance Android smartphone featuring a 6GB RAM and 64GB storage, paired with a 3-pin charging adapter for convenient mobile power delivery.",3.2
31603,hoover 8kg 1600 spin dxoc68c3b,350,42014,Hoover DXOC 68C3B,2620,Washing Machines,1600.0,133,This vacuum cleaner features a powerful 8kg motor and advanced 1600 spin technology for efficient cleaning.,3.0
11384,lg 55uk6750pld 55 inch ultra hd 4k smart tv,30,4546,LG 55UK6750,2614,TVs,899.99,266,This LG 55UK6750PLD 55-inch Ultra HD 4K Smart TV features advanced HDR and Wi-Fi connectivity for seamless streaming.,3.0
47090,bosch kir21af40,119,47250,Bosch KIR21AF40 Integrated,2623,Fridges,0.0,103,"The Bosch Kir121AF40 is a high-efficiency, wall-mounted air fryer with advanced digital controls and 1.5 cu. ft. capacity for cooking healthier versions of your favorite fried foods.",3.6
25354,morphy richards accents 511510 black 23l microwave,137,39933,Morphy Richards 511510 Black,2618,Microwaves,29.99,415,"This Morphy Richards 511510 black 23L microwave features a compact design with a spacious interior, ideal for reheating and cooking small to medium-sized meals.",3.2
23742,kodak easyshare m1073 is digital camera pink,287,39613,Kodak EasyShare M1073 IS,2617,Digital Cameras,29.99,373,"The Kodak EasyShare M1073 features a 2-megapixel CMOS sensor and automatic image stabilization, allowing for high-quality photos in various lighting conditions.",3.7
46898,iceq 49 litre drinks glass door fridge black,364,47076,iceQ ICEQ49G Black,2623,Fridges,49.0,102,"This is an iceq 49L capacity, black colour, glass-fronted fridge with a sleek design and ample storage space for your daily essentials.",3.3
14374,intel core i5 8500 p i5 3 ghz skt 1151 coffee lake 9 mb box set bx80684i58500,36,5937,Intel Core i5-8500 3.0GHz Box,2615,CPUs,299.99,106,"A high-performance desktop processor with a 3 GHz clock speed, part number BX80684I58500, and compatible with the LGA 1151 socket type.",3.7
25740,siemens hf15m541,3,40062,Siemens HF15M541 Stainless Steel,2618,Microwaves,0.0,352,"The Siemens HF15M541 is a compact and efficient power supply unit designed for high-frequency applications, providing reliable and stable output voltage with minimal distortion.",3.5
13642,bush 32 inch dled32265hddvdb hd ready tv dvd combi,22,5711,Bush DLED32265,2614,TVs,32.0,460,"This 32-inch HD TV/DVD combo features an impressive array of modern connectivity options, including HDMI, USB, and component inputs, making it an ideal choice for entertainment and streaming.",3.6
3673,htc explorer mobile phone,48,1434,HTC Explorer,2612,Mobile Phones,599.99,356,The HTC Explorer is a dual-SIM Android smartphone that features a slide-out QWERTY keyboard and supports 3G connectivity.,4.6
